,Date,Tweets
878,2022-03-15,"United Finally Stops Punishing Unvaccinated Employees, Legal Critic Calls Airline 'Abusive' | CBN News https://t.co/9f3KYjcwTG #unitedairlines @Googlenews"
879,2022-03-14,RT @carimeli: United Airlines to Let Workers Who Didnâ€™t Get COVID-19 Vaccine Return to Work https://t.co/79vsx4Mq9F via @epochtimes #COVIDâ€¦
880,2022-03-14,"UA5642 - Incident: Skywest CRJ7 at Redmond on Mar 11th 2022, runway excursion on landing https://t.co/FgfBRyzTs6 #flight #incident #UnitedAirlines #UA5642 #SFO #RDM"
881,2022-03-14,"An @united @BoeingAirplanes 737-824 [#N37253] landing on 35C at Dallas/Fort Worth International Airport (@DFWAirport) on January 31, 2021 #AvGeek #DFW #KDFW #DFWAirport #UA #UAL #United #UnitedAirlines #Boeing #B737
https://t.co/UB1r1Xm26I"
882,2022-03-14,United Airlines Stock Is Looking Like A Bargain Down Here https://t.co/FqyDv0lxF4 #NASDAQUAL #UnitedAirlines
883,2022-03-14,"RT @birrlad: Arriving @Airport_FRA on a sunny morning @united 787-9 N24979.
#avgeek #aviation #airline #airtravel #boeing #dreamliner #unitâ€¦"
884,2022-03-14,United Airlines will let unvaccinated employees return to their jobs this month https://t.co/c659h8ZynV #unitedAIRLINES #United
885,2022-03-14,"United to Cut 17 Routes and One U.S. City, Boeing Ends Support for Russian Carriers â€“ SGF News https://t.co/AeJq5FjKvL #unitedairlines https://t.co/PPmp293P28"
886,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
887,2022-03-14,#UnitedAirlines asked federal appeals court last week to dismiss a legal challenge to its employee #VaccineMandate ðŸ’‰ðŸ›«ðŸ›¬ https://t.co/ryEGKhV3u6
888,2022-03-14,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
889,2022-03-14,#unitedairlines #UA2332 boarding could be better. Not so great start to a long trip.
890,2022-03-14,@united is this okay? #ORD #trash #unitedAIRLINES https://t.co/P0wger5xE8
891,2022-03-14,@united @united also could i plz be refunded for my canceled flight? And my breakfast? and my taxi to said canceled flight. Any my therapy bills. #unitedairlines
892,2022-03-14,"@united But your Montego Bay team didn't! So here's my only dinner option instead. LMK if you're planning on a partnership with Fyre Festival, or if this is typical service on your flights. @united #unitedairlines https://t.co/ho0tQMZdII"
893,2022-03-14,"UNITED AIRLINES HOLDINGS INC: We entered a 2022-03-18 call, $34.00 strike, at 9:30 AM with a limit buy. We fully exited 1 hour later by limit sale for a 37% profit.  #ual #aal #dal #ha #ba #unitedairlinesholdingsinc #unitedairlines #airline #travel #vacati https://t.co/RdgwoSCHFW"
894,2022-03-14,"Are you an aspiring pilot? Join us here at VirtualUA ðŸ‘‹âœˆï¸

#airplane #msfs2020 #fsx #p3d #xplane11 #airbus #boeing #planespotting #aviation #virtualairline #vatsim #flightsim #pilot #instaplane #unitedairlines #beingunited https://t.co/pIgAKNIC9e"
895,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
896,2022-03-14,"#UnitedAirlines  &amp; #CertifiedAfrica to launch African #travel packages in #US
Read at: https://t.co/plNVkqr0S0
#airline #airtravel #news"
897,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
898,2022-03-14,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
899,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
900,2022-03-14,Thatâ€™s my dad up in the sky â¤ï¸ #unitedairlines #traveling #houston #texas #girlswhotravel #travellife #standbypassenger @united https://t.co/AlL7oNcnCG
901,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
902,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
903,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
904,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
905,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
906,2022-03-14,"Doctrine of Jesus - Day 1ðŸ†“
https://t.co/MfgOcNuH5O

#COVID19 #TruthHurts #TRINITY #UnitedStates #UsaCubrebocas #USA #usagiæ’®å½±ä¼š #SaintLaurent #SaintRampalJiQuotes #UnitedKingdom #unitedAIRLINES #GreatEthiopianHomeComing #AfricaPrevails #africanart #AfricanMusic #GreatBritain https://t.co/QijXez8pnS"
907,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
908,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
909,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
910,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
911,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
912,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
913,2022-03-14,"Untied Airlines Tiki Adverting Piece
https://t.co/9c3FH3NOHX  #airlineadvertising #vintageadvertising #tikiadvertising #vintagetiki #unitedAIRLINES #vintagehawaii https://t.co/oc2cJMHBOP"
914,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
915,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
916,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
917,2022-03-14,"RT @spotterguidenet: Fake? Optical illusion? Nope, the simultaneous departures at SFO are real #UnitedAirlines #SFO #sfoairport #nofake #itâ€¦"
918,2022-03-14,"United Creates Ukraine Relief Effort to Fly Workers, Supplies to Areas in Need - Travel Agent... https://t.co/xwQ4Gsi5Ao #UnitedAirlines #Ukraine https://t.co/utt0heDfYj"
919,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
920,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
921,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
922,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
923,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
924,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
925,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
926,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
927,2022-03-14,@united  Adding tail # 3011 &amp; 3574..I wonder if this is the way you treat your passengers and quality of service with wheelchair assistance for layovers are just pathetic #unitedAIRLINES
928,2022-03-14,"So have had a very horrible experience with United I updraded out seats from HOU to LHR paid $200 extra for each , now Iâ€™m being told that to upgrade my seat going home none of the money I paid will be applied to the new seat in premium economy plus  #unitedAIRLINES"
929,2022-03-14,She was asked to walk all the way to right gate at T-C only when she enquired about the flight status..#unitedAIRLINES #customerservice #airtravel #flightdelay #layover #TSA @united (2/2)
930,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
931,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
932,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
933,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
934,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
935,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
936,2022-03-14,@UnltedAirlines ruined my Bahamian vacay. UA4294 delayed &amp; attendant said UA1262 would wait on us. Ran through IAD &amp; got to gate as door shut. Then they got delayed &amp; still wouldn't let us on. No âœˆï¸ to NAS so 15 hrs ltr we flew back home. I will never fly #UnitedAirlines again.
937,2022-03-14,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
938,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
939,2022-03-14,"#UnitedAirlines needs to do better. Iâ€™ve been on hold for over two hours trying to book a flight. Yes, I tried multiple times to book the flights via their website but I keep receiving error messages."
940,2022-03-14,"In spite of #UnitedAirlines UA5646 leaving 1.5 hours late, having full unflushable overflowing toilets, and landing at the farthest gate they possibly could - I ran - and I made it as the door shut behind me. Thank you to everyone on the flight who stayed seated so we could run!"
941,2022-03-14,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
942,2022-03-13,RT @virtualUA: Thank you to our pilots for joining us in our special FSC on Discord! ðŸ‘We appreciate our pilots patience with technology chaâ€¦
943,2022-03-13,"Qantas Airlines Jobs : Together Letâ€™s Start Your Career.

APPLY NOW : https://t.co/HyeIqfP6wd
#hiring #jobsearch #Pilot #Ryanair #airdropalert #airlines #HotelTransylvania #Qatar #Qantas #Canada #Americans #AlluArjun #AVAX #Russians #KashmiriPandits #AMC #UnitedAirlines #AI https://t.co/6Zwx7tv9rc"
944,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
945,2022-03-13,RT @gretchenlasso: .@united i was told an hour and 30min-1hr. still nothing. i am becoming exceedingly pissed and less understanding #uniteâ€¦
946,2022-03-13,.@united i was told an hour and 30min-1hr. still nothing. i am becoming exceedingly pissed and less understanding #unitedairlines https://t.co/sAtHLMmU3b
947,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
948,2022-03-13,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
949,2022-03-13,.@united we are standby for a flight home after two days of being messed around but the flight board and our boarding passes say different things. after not knowing up from down this doesnâ€™t help #unitedairlines https://t.co/zJ1WdO5wjA
950,2022-03-13,United Airlines Workers Score Big Victory In Their Fight For Medical Freedom https://t.co/fbXHGBQ8ks #UnitedAirlines #Unvaccinated #vaccinemandate
951,2022-03-13,#pregnancy #pregnancytravel #unitedairlines  Avoid United Airlines for travel when booked through Lufthansa website. #lufthansa @Lufthansa_USA
952,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
953,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
954,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
955,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
956,2022-03-13,"UA363 - Incident: United B764 near Newark on Mar 13th 2022, bleed air issue https://t.co/eIRrPxs8rQ #flight #incident #UnitedAirlines #UA363 #EWR #HNL"
957,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
958,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
959,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
960,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
961,2022-03-13,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
962,2022-03-13,RT @lammdogg: I can't believe it's been a year since @diecastryan took me up in a ðŸšðŸ“¸ for 3 hours over @fly2ohare in what turned out to be aâ€¦
963,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
964,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
965,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
966,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
967,2022-03-13,The skies and cabins are friendly again. #UnitedAirlines to let #unvaccinated workers return - WSJ https://t.co/RyxfW5DqZy
968,2022-03-13,RT @diecastryan: A full house in Newark! #newark #unitedairlines #boeing777 #airplane #aviationphotography #nikond850 #aerialphotography htâ€¦
969,2022-03-13,"RT @spotterguidenet: Fake? Optical illusion? Nope, the simultaneous departures at SFO are real #UnitedAirlines #SFO #sfoairport #nofake #itâ€¦"
